"","logistic probs"
"21849",0.0729473514455343
"21851",0.0382173480756017
"21852",0.075708951009639
"21853",0.0675665381465935
"21855",0.0705281368548931
"21856",0.155733832825095
"21857",0.0744780263526705
"21859",0.0949054971742018
"21862",0.0144511479591428
"21864",0.0896370332350905
"21866",0.0919560052961467
"21867",0.30425623055169
"21870",0.00656314351812457
"21874",0.121526271857939
"21876",0.0895647471866921
"21880",0.0523152032096124
"21882",0.0419767159272881
"21883",0.117397309658255
"21884",0.0182113923618039
"21885",0.0303056335897946
"21886",0.0704120432074155
"21887",0.0308917508496164
"21889",0.0171348149138108
"21894",0.179971457313702
"21895",0.0949054971742018
"21902",0.0203136836212747
"21903",0.0237904620388149
"21905",0.0536490235738215
"21906",0.049812340695424
"21908",0.0236611744510599
"21910",0.0233015002213289
"21915",0.0926463758498892
"21916",0.0216230648380365
"21917",0.0502038057138509
"21923",0.0949054971742018
"21926",0.0349404252874127
"21928",0.0101705307242652
"21930",0.0379576213782425
"21931",0.0600722846143516
"21933",0.121526271857939
"21938",0.101551878240964
"21939",0.0846542000949578
"21940",0.12728827504573
"21941",0.0705862499895046
"21942",0.0499508815868007
"21945",0.0946014562597682
"21946",0.0224304256400581
"21954",0.038184789144899
"21962",0.062571374107432
"21963",0.0278550501116635
"21966",0.0705862499895046
"21971",0.0191152476315038
"21972",0.0692036825781388
"21973",0.0625194156894817
"21974",0.0127274852948361
"21975",0.09361933973292
"21976",0.0569963864964439
"21977",0.0162195178689715
"21979",0.0268878965492011
"21982",0.0705281368548931
"21988",0.0300979926106406
"21989",0.0127899643589413
"21991",0.0618015444718306
"21992",0.0188840158700144
"21993",0.0525794364194496
"21994",0.0914393556627387
"21996",0.00763349523305023
"21998",0.0803618142942873
"22001",0.108496492089499
"22003",0.0692036825781388
"22005",0.0152548837138127
"22006",0.0282902528751479
"22008",0.0747840212133474
"22010",0.0942226319232956
"22011",0.0416571565679175
"22012",0.0294326375900344
"22013",0.052933708534719
"22019",0.0372838815894657
"22020",0.0942226319232956
"22022",0.124267765416145
"22023",0.0705281368548931
"22024",0.039440938113632
"22025",0.0883225831518183
"22027",0.0251960407401589
"22029",0.0123392454806609
"22031",0.0856763602735868
"22033",0.0572349992335602
"22036",0.0567445368207062
"22037",0.0712284206787594
"22039",0.0719943022357894
"22040",0.0290552895488233
"22044",0.0165768304297374
"22045",0.0644689210837358
"22048",0.0770845202482884
"22049",0.094677384614355
"22053",0.0146289092975305
"22055",0.0284612752855971
"22056",0.00757331635994625
"22059",0.0194842318628253
"22063",0.0769397239429705
"22064",0.0191552067197753
"22068",0.0869058605391103
"22069",0.0493238431314378
"22073",0.0146289092975305
"22076",0.00744781384319919
"22077",0.121148363401194
"22078",0.0393403443056765
"22079",0.103369027281809
"22080",0.07738142546461
"22083",0.636943028499731
"22084",0.0912406834485621
"22086",0.097190571583581
"22087",0.183038636713521
"22088",0.0203666574375514
"22092",0.019946626735592
"22094",0.06374598522499
"22100",0.0356860799106933
"22101",0.0582960822289084
"22103",0.114580693804244
"22105",0.0949054971742018
"22106",0.03593084399782
"22107",0.0625194156894817
"22114",0.017943986116129
"22115",0.111647190189523
"22117",0.0572828342462848
"22118",0.109244560817827
"22120",0.0664970434028495
"22122",0.0225864012010637
"22123",0.0387981125490338
"22124",0.0108171902928505
"22128",0.0569963864964439
"22130",0.0865549066205471
"22134",0.0496573292814394
"22135",0.0508842125013648
"22136",0.0305749828670998
"22139",0.0932440431800104
"22141",0.0502038057138509
"22142",0.0778254489449398
"22143",0.027284884318567
"22145",0.0914393556627387
"22147",0.0386430473139767
"22151",0.629534146188423
"22152",0.0170752211835485
"22153",0.0699494328514537
"22156",0.0140282554236011
"22157",0.0747840212133474
"22158",0.0700648212475549
"22159",0.0128011581389843
"22161",0.0051555752713134
"22164",0.0196030933881625
"22165",0.0506280432394725
"22168",0.0508414326004499
"22169",0.0274500006886735
"22170",0.0927954694177496
"22172",0.0695529053614655
"22174",0.0863939863008033
"22176",0.0900718549750578
"22177",0.0142755153716057
"22178",0.0147314525836288
"22179",0.037115707158722
"22182",0.0439810699549403
"22183",0.0093209650321803
"22185",0.0523591547889417
"22186",0.0380223936626014
"22187",0.103369027281809
"22188",0.0517904963370881
"22192",0.0442051726830552
"22194",0.0561780384486736
"22200",0.0602727393199249
"22202",0.047223471620392
"22205",0.0130613004287617
"22206",0.0370935053270537
"22207",0.103369027281809
"22208",0.0872581015343047
"22211",0.0910719200373034
"22213",0.0719766165869522
"22216",0.076720132502747
"22218",0.0149831021036328
"22219",0.0709942823189447
"22221",0.20196624509063
"22222",0.0370935053270537
"22224",0.0957461239119329
"22228",0.0520522249248601
"22230",0.00863533414117235
"22231",0.049699165003245
"22235",0.049812340695424
"22237",0.0254805395617123
"22239",0.0916087313360232
"22241",0.0845721792733118
"22242",0.144259831091377
"22243",0.0695469561298713
"22244",0.0751527402030687
"22245",0.0509270264675075
"22247",0.0750727863986314
"22248",0.0783548763209656
"22249",0.0905085762931923
"22250",0.393909670986838
"22252",0.104110560655096
"22253",0.071345757042258
"22254",0.0883225831518183
"22255",0.11485067717029
"22257",0.0499929516129864
"22259",0.0157416008702578
"22260",0.0949054971742018
"22261",0.0311501583204273
"22262",0.0753377254007828
"22264",0.0952104124930134
"22267",0.0930943028508838
"22268",0.047195519893031
"22271",0.0266271584297798
"22272",0.0705281368548931
"22274",0.046826355561224
"22276",0.174786189096901
"22279",0.0226393061852411
"22280",0.105943015500242
"22287",0.0460375932306757
"22288",0.0380223936626014
"22289",0.0266271584297798
"22290",0.0419767159272881
"22292",0.115509837058825
"22296",0.0520522249248601
"22298",0.0434623713768117
"22304",0.0915867028676093
"22305",0.104027936468259
"22306",0.0280235174750919
"22308",0.0465461857003847
"22310",0.0705281368548931
"22314",0.014718596052585
"22315",0.029559473128272
"22316",0.0902172173743319
"22318",0.0266340208911386
"22319",0.0421445719325006
"22320",0.148309786698073
"22321",0.0109603495320275
"22322",0.0692036825781388
"22323",0.0483932836431914
"22328",0.0509270264675075
"22329",0.0682227436710483
"22330",0.011914646356878
"22331",0.111120933006515
"22334",0.0226059724939595
"22335",0.0704120432074155
"22336",0.0421445719325006
"22337",0.0499383195832873
"22340",0.0686181221647747
"22342",0.738410161234977
"22343",0.0171497452494031
"22346",0.0502038057138509
"22348",0.0425867337627549
"22349",0.0688450047108918
"22350",0.0802309310384199
"22352",0.0926463758498892
"22355",0.0425867337627549
"22356",0.0992547252743042
"22357",0.0856898983334005
"22359",0.0209583699598715
"22362",0.128097537492292
"22363",0.0273319616702878
"22364",0.0225864012010637
"22365",0.0283146234230773
"22368",0.0200334275042119
"22369",0.0820811094436597
"22370",0.206139965957933
"22372",0.0700071050656545
"22373",0.117857184757049
"22374",0.0482546210757669
"22377",0.0368946555700286
"22379",0.0769585279655876
"22383",0.0499929516129864
"22384",0.0389404244206883
"22385",0.014188489618781
"22386",0.00563408441359659
"22389",0.0515300122326013
"22390",0.0337444290221985
"22391",0.108154113672171
"22392",0.0124368206577871
"22403",0.0870466022854854
"22412",0.217078021557878
"22413",0.0705281368548931
"22416",0.0578936743077974
"22417",0.016634714178388
"22419",0.0865549066205471
"22420",0.052139745240009
"22421",0.0379576213782425
"22422",0.0915867028676093
"22423",0.0576668681997642
"22426",0.0496573292814394
"22435",0.253652707998164
"22437",0.103369027281809
"22438",0.0769397239429705
"22439",0.0943739982864897
"22440",0.0816615443157998
"22441",0.0526677939339967
"22442",0.00539597025248406
"22443",0.0434255457505177
"22449",0.052139745240009
"22452",0.104027936468259
"22453",0.0307593798908306
"22457",0.0297891137357452
"22459",0.07738142546461
"22461",0.0495737579476238
"22462",0.0277114328362575
"22463",0.0693751228638394
"22464",0.193947522618702
"22466",0.0156594330359202
"22467",0.00748722158935852
"22468",0.101414411377284
"22470",0.0286778223808351
"22471",0.076832724469688
"22473",0.0373157021485252
"22475",0.0150433492309656
"22478",0.0474232280406353
"22484",0.0915350151247333
"22487",0.0504579424937444
"22489",0.0268415629607126
"22492",0.0144637743066328
"22493",0.074380503657424
"22495",0.0484871791179435
"22496",0.198137400706803
"22498",0.0195809867303234
"22499",0.0386759812742547
"22500",0.101309578732485
"22503",0.0172997533734899
"22504",0.0253488457457976
"22506",0.0223915964798872
"22507",0.624560547395347
"22508",0.0745820115311309
"22509",0.0930195136329457
"22512",0.0191485065749192
"22514",0.0532768787027872
"22515",0.0232611990304075
"22516",0.0882299548210326
"22521",0.114670626811993
"22522",0.00570904414950052
"22526",0.026980797149622
"22527",0.0594251090709241
"22530",0.0678855293644566
"22532",0.042876723664662
"22533",0.0523152032096124
"22534",0.197013477705629
"22535",0.0695469561298713
"22536",0.0858360695037747
"22538",0.0274500006886735
"22540",0.0769397239429705
"22543",0.128622890123909
"22544",0.0205263917997652
"22545",0.0474752460786089
"22547",0.0520522249248601
"22549",0.0932440431800104
"22550",0.0155234236326879
"22551",0.0278070975351818
"22554",0.0417279680521877
"22555",0.0692036825781388
"22556",0.0773370720819832
"22558",0.0714281453246688
"22559",0.0801655623996156
"22562",0.085579052126487
"22564",0.049812340695424
"22565",0.0278550501116635
"22567",0.0481611531553481
"22568",0.0941470303404672
"22569",0.0281444567083635
"22570",0.0510556729961042
"22571",0.0146416886523551
"22572",0.0718583229842112
"22574",0.35934918651933
"22575",0.0665134791448122
"22576",0.0503901596498368
"22580",0.0803618142942873
"22581",0.0786754453218956
"22582",0.169969747293793
"22584",0.0595738750727867
"22585",0.151016343570459
"22587",0.0312385013110624
"22588",0.0569012033471801
"22590",0.0681269721163045
"22591",0.0690326345299459
"22592",0.0915867028676093
"22593",0.0150959604951495
"22596",0.0304884572628676
"22597",0.0282902528751479
"22598",0.0748453586952968
"22599",0.0489801477290407
"22602",0.0924009343989114
"22605",0.0522712864892808
"22607",0.305044415657875
"22608",0.0555377320419497
"22609",0.0970583706788263
"22610",0.0744780263526705
"22611",0.0876613192979336
"22613",0.201823455779982
"22614",0.051660099049726
"22616",0.0520522249248601
"22617",0.267479906193148
"22619",0.0502460774936314
"22620",0.160475127831075
"22621",0.0990727547034626
"22625",0.103369027281809
"22627",0.0226589222579714
"22631",0.0905085762931923
"22633",0.0314537553039136
"22634",0.0576043586471593
"22639",0.0250570647682041
"22642",0.0743377317491974
"22643",0.0172696489830854
"22650",0.0223915964798872
"22651",0.00570401612909788
"22652",0.139363759221725
"22653",0.141470957923358
"22656",0.0367469070823457
"22658",0.0366842247684428
"22659",0.0907570797821435
"22660",0.00917482079197663
"22662",0.0419410939013735
"22665",0.0350301786930734
"22667",0.0568536678023838
"22668",0.0105456400624446
"22669",0.0960074897742978
"22670",0.0552132549503216
"22673",0.0192938653051984
"22678",0.0150959604951495
"22680",0.0203313265509288
"22681",0.501979002087035
"22682",0.0210312261778088
"22686",0.0175883283138612
"22688",0.0917563239122622
"22689",0.0709942823189447
"22691",0.0737121702912144
"22694",0.0121782974805579
"22695",0.0373475488118211
"22696",0.0354641721623061
"22697",0.0687484240729799
"22698",0.0330578126698117
"22699",0.052447162621577
"22702",0.0525794364194496
"22704",0.0820143677771826
"22705",0.0621414019949032
"22706",0.0768956026334686
"22708",0.0196662282896051
"22712",0.0912406834485621
"22713",0.0554773945501496
"22715",0.0788040084738447
"22717",0.0752143555214962
"22720",0.0265812618756008
"22721",0.242577960888244
"22722",0.0911672336767946
"22724",0.0716398790184932
"22725",0.00670917894692323
"22727",0.095669429034374
"22730",0.0712284206787594
"22732",0.0793201842216139
"22735",0.0681269721163045
"22736",0.0992547252743042
"22738",0.0808676180176579
"22739",0.0387419300293973
"22741",0.00546296267078232
"22743",0.0161306941918255
"22746",0.103698019076789
"22747",0.0232209658853638
"22750",0.0478372091670827
"22751",0.0597727724036029
"22759",0.0230008950372736
"22760",0.0802640417461132
"22762",0.00748063929017577
"22764",0.0692036825781388
"22766",0.175169967558334
"22768",0.0271137490811653
"22771",0.801138787140976
"22774",0.0274500006886735
"22775",0.221783106130095
"22778",0.0507986867408996
"22782",0.0382173480756017
"22784",0.084929270239264
"22786",0.208908908114323
"22787",0.0107698827507992
"22789",0.0697766797390489
"22791",0.0912922216908148
"22793",0.0705281368548931
"22794",0.0157100702739995
"22795",0.0499929516129864
"22796",0.0700648212475549
"22798",0.0739120121303112
"22799",0.0597229898509044
"22804",0.0111737118417621
"22805",0.0752760172446657
"22822",0.150075903067037
"22824",0.0379382910876856
"22825",0.501979002087035
"22826",0.0391065814610504
"22828",0.11085861919243
"22829",0.366725968860241
"22830",0.0416571565679175
"22831",0.366725968860241
"22835",0.0530226280702305
"22836",0.0274973548787422
"22837",0.0836775099626161
"22839",0.0769397239429705
"22840",0.262252129947374
"22841",0.01982572435026
"22844",0.0872370187614684
"22848",0.0374337051902868
"22849",0.016177152664718
"22853",0.0225610076490342
"22854",0.0223915964798872
"22855",0.0625092880382603
"22861",0.0762940710895578
"22862",0.0364656456561937
"22863",0.089760130576408
"22864",0.0195690606280055
"22865",0.112299461103164
"22868",0.0567112849835999
"22870",0.0123284505690014
"22871",0.0551070887714667
"22874",0.373750818517953
"22875",0.0101642767845627
"22876",0.011914646356878
"22878",0.0146033835440687
"22879",0.0895431617709458
"22880",0.115419331686404
"22883",0.0751527402030687
"22886",0.17857618773673
"22888",0.046624903539403
"22890",0.0951113141574075
"22891",0.094677384614355
"22893",0.207580065269199
"22894",0.0149778390010881
"22897",0.0271441246670052
"22899",0.0452540192843288
"22900",0.05003505520564
"22902",0.0899050396056992
"22903",0.0108933102041234
"22904",0.101536112461812
"22905",0.0204197665190334
"22908",0.0109603495320275
"22909",0.0256571681830064
"22911",0.0675498610195475
"22913",0.0149778390010881
"22916",0.094677384614355
"22917",0.258854620121804
"22921",0.0133196975071018
"22923",0.0679583910298872
"22924",0.0216981804816709
"22925",0.0518340312053097
"22926",0.0940714831181804
"22929",0.0517035302833891
"22930",0.106111004631066
"22931",0.00731793557280851
"22934",0.186912823496367
"22935",0.0228817161198228
"22937",0.0495195601322266
"22939",0.0419410939013735
"22941",0.0496155269374107
"22942",0.0155193782591169
"22945",0.0806898753095633
"22946",0.0384132621739897
"22948",0.0163472692481254
"22951",0.075091171261184
"22954",0.0307329716811326
"22956",0.0923266455046697
"22957",0.0673435641444032
"22958",0.0673992435587181
"22959",0.0803618142942873
"22962",0.0709942823189447
"22965",0.0902172173743319
"22967",0.0120299508914495
"22968",0.180233166663683
"22970",0.0200334275042119
"22971",0.0839771306443958
"22972",0.0145270692745743
"22973",0.0203666574375514
"22974",0.0392066019290127
"22977",0.0473551710499351
"22978",0.0437209866210873
"22980",0.201395540465658
"22983",0.0505302221415676
"22984",0.0349016382578831
"22987",0.0912406834485621
"22988",0.0377961540488793
"22990",0.0893266659560804
"22991",0.0671046978685842
"22992",0.0905597422071021
"22993",0.0391065814610504
"22996",0.0766443727048525
"22997",0.11341714301692
"23001",0.0687314767298486
"23002",0.0171946129920384
"23003",0.0507986867408996
"23004",0.117516612631475
"23005",0.043758051325642
"23007",0.304856589777309
"23009",0.0277831513273251
"23010",0.0364345225393055
"23012",0.060625042031989
"23017",0.0379576213782425
"23020",0.133466003887005
"23022",0.0416925479306465
"23024",0.0752760172446657
"23025",0.0235386567292371
"23027",0.0196884292513745
"23029",0.0477000600674845
"23031",0.0505004168801047
"23034",0.0520522249248601
"23039",0.0916087313360232
"23041",0.0202256936218664
"23045",0.0123716862507323
"23047",0.0900501594326968
"23049",0.0180081820117833
"23050",0.05140023523626
"23052",0.00797656510176098
"23055",0.0260140087585518
"23056",0.0659490688291331
"23058",0.0142755153716057
"23061",0.0770215004944054
"23064",0.055756659649674
"23065",0.0526677939339967
"23069",0.010845673411782
"23071",0.0163330259274949
"23074",0.0749929107584024
"23075",0.0273791179629795
"23076",0.0205620545475223
"23088",0.0769397239429705
"23092",0.0553057801158555
"23094",0.068070735396438
"23096",0.0555842321719995
"23097",0.0384460081291571
"23098",0.0909985925179906
"23099",0.0285594525357438
"23104",0.224533706410568
"23107",0.0186247893730452
"23111",0.114490822207275
"23112",0.0709942823189447
"23116",0.0284612752855971
"23117",0.142843515286064
"23118",0.0951341015865181
"23119",0.0633084866375503
"23121",0.0677901967530696
"23122",0.246671562827017
"23123",0.0597727724036029
"23124",0.0697766797390489
"23125",0.0525794364194496
"23126",0.192979621824991
"23127",0.062831771180218
"23128",0.0920521504912294
"23130",0.080558504553056
"23131",0.495554495986394
"23133",0.0949054971742018
"23135",0.0910719200373034
"23141",0.0744780263526705
"23143",0.0712695413155239
"23146",0.052933708534719
"23157",0.16179271880528
"23158",0.0148088243946771
"23160",0.0626287696572848
"23162",0.0387749448644873
"23163",0.0910719200373034
"23164",0.0561920772205377
"23167",0.0712284206787594
"23169",0.12761335663728
"23170",0.0514434598505614
"23171",0.0885870418740122
"23173",0.0712870665720754
"23174",0.0370935053270537
"23175",0.0909985925179906
"23177",0.0949054971742018
"23178",0.0931691460235756
"23179",0.0202081404665487
"23181",0.0121038997037982
"23189",0.052139745240009
"23191",0.0107698827507992
"23192",0.0120404876201727
"23194",0.160654593346691
"23195",0.167027146952601
"23196",0.0284857888413352
"23197",0.094829405042602
"23200",0.0697766797390489
"23201",0.0680145417100782
"23203",0.0550747404405514
"23204",0.0772738631440703
"23207",0.0184987912814479
"23208",0.0675665381465935
"23209",0.10761689911078
"23211",0.0813496646944291
"23213",0.259909841819528
"23214",0.0477403296488665
"23215",0.0207953453569603
"23218",0.0902172173743319
"23219",0.0141761001280791
"23220",0.0353219421005154
"23223",0.0994926543240065
"23224",0.0320256462583484
"23226",0.0690156223176902
"23228",0.0530226280702305
"23229",0.0709942823189447
"23230",0.0367689093837938
"23235",0.0078100236681097
"23238",0.0478372091670827
"23239",0.0196030933881625
"23240",0.0205442155975787
"23244",0.0910719200373034
"23245",0.0391398943895581
"23246",0.0460375932306757
"23251",0.196873326146981
"23252",0.0223915964798872
"23253",0.0823485709241516
"23254",0.0174662513042095
"23257",0.09361933973292
"23258",0.055398451241441
"23259",0.00742818723689258
"23261",0.0902172173743319
"23262",0.0424784714401387
"23263",0.0200856854554381
"23266",0.0905815483004095
"23267",0.0357165873908308
"23268",0.00890493743395548
"23270",0.0320256462583484
"23271",0.0230008950372736
"23272",0.0740941880011223
"23274",0.0205263917997652
"23276",0.0390068057973294
"23277",0.0810851609029147
"23280",0.0919560052961467
"23281",0.0770845202482884
"23282",0.0572349992335602
"23285",0.0504579424937444
"23286",0.0274500006886735
"23287",0.0795212744759368
"23288",0.0774636320871382
"23291",0.0782269836738573
"23295",0.0127452857729144
"23296",0.0367909243560031
"23298",0.0365810627195964
"23302",0.05140023523626
"23304",0.030548727980205
"23307",0.154340795077099
"23308",0.0432418639899235
"23309",0.0887516502313316
"23310",0.0232410739589772
"23313",0.0550747404405514
"23314",0.0228817161198228
"23315",0.0386759812742547
"23318",0.0164473150620785
"23322",0.137408782258032
"23323",0.0119878949857888
"23324",0.0688051793302086
"23325",0.0900718549750578
"23327",0.0753377254007828
"23330",0.0150959604951495
"23331",0.15307280784379
"23333",0.0222311801873463
"23334",0.0751527402030687
"23335",0.267827306303567
"23336",0.0523591547889417
"23339",0.0527562916615634
"23340",0.00905239467052789
"23342",0.0685218363916374
"23343",0.0171946129920384
"23345",0.0334767826825632
"23347",0.00541025664379984
"23348",0.0663871112504809
"23350",0.0887516502313316
"23351",0.0406674592492688
"23352",0.00795555628934971
"23353",0.0906545732766083
"23356",0.0709942823189447
"23358",0.0228619116837727
"23359",0.258378658733016
"23361",0.0635505136141706
"23364",0.0379576213782425
"23365",0.0382076182326174
"23371",0.0938451673247704
"23372",0.0910938371059489
"23373",0.0803618142942873
"23374",0.0430480168948459
"23375",0.0284857888413352
"23378",0.128107441958128
"23379",0.0231006736346465
"23380",0.0312036908783931
"23381",0.0278790565118313
"23385",0.041788292597181
"23386",0.0146800927392293
"23389",0.115184531644224
"23392",0.0499383195832873
"23394",0.0912922216908148
"23395",0.0197518334535351
"23396",0.00960333483223549
"23399",0.010090554432428
"23401",0.051660099049726
"23403",0.0363102854762478
"23404",0.0737121702912144
"23409",0.0307329716811326
"23411",0.0089756018987252
"23419",0.0163187948111371
"23420",0.167273872724299
"23422",0.0724693825617277
"23424",0.0755231287489629
"23429",0.155873545589389
"23432",0.113328067242046
"23434",0.0350002362312659
"23436",0.0527562916615634
"23437",0.0275210617324794
"23438",0.0421910563206623
"23441",0.0692036825781388
"23443",0.0689188200410019
"23444",0.0064468963122885
"23448",0.027951196349523
"23449",0.0205620545475223
"23451",0.0369671074247207
"23453",0.095669429034374
"23454",0.0887516502313316
"23455",0.0200508320063494
"23456",0.0733679549831686
"23458",0.148388297291206
"23459",0.0142505973318149
"23465",0.0233823071782343
"23467",0.00767387785746664
"23469",0.0622655947463387
"23470",0.0823485709241516
"23471",0.052139745240009
"23475",0.0322185014326538
"23479",0.00658049967634275
"23480",0.0285594525357438
"23481",0.0568869980889021
"23486",0.0949054971742018
"23487",0.014085994676615
"23489",0.0803618142942873
"23490",0.100746207202802
"23491",0.136696509036784
"23494",0.029559473128272
"23495",0.0194504013631992
"23496",0.0667891128419084
"23497",0.292055574060133
"23502",0.0223915964798872
"23503",0.0283146234230773
"23504",0.052933708534719
"23506",0.0118180268054471
"23507",0.0874700654326881
"23508",0.202109109843798
"23509",0.0504579424937444
"23517",0.0200508320063494
"23520",0.00847524744995124
"23525",0.0907276512507797
"23527",0.0426482445401069
"23528",0.0147829894199328
"23529",0.0705281368548931
"23532",0.05140023523626
"23533",0.0949054971742018
"23534",0.016533547614069
"23536",0.0752760172446657
"23537",0.636943028499731
"23542",0.0573020982268428
"23545",0.0276160879035605
"23548",0.0196030933881625
"23550",0.267827306303567
"23551",0.0457583845792657
"23552",0.113390525041317
"23556",0.0569963864964439
"23557",0.0940714831181804
"23560",0.366725968860241
"23563",0.121526271857939
"23564",0.0930943028508838
"23566",0.0903410324073729
"23569",0.064133092321444
"23570",0.0508414326004499
"23573",0.0688051793302086
"23574",0.121810369414371
"23575",0.0957461239119329
"23578",0.0695469561298713
"23584",0.0520522249248601
"23585",0.0263074943355953
"23587",0.0619919926437746
"23588",0.0696617303300755
"23590",0.0251220911280969
"23591",0.123086568885274
"23593",0.0257015112790079
"23594",0.0535142110063341
"23596",0.100770194334835
"23597",0.369611892418336
"23598",0.0505429251173288
"23600",0.05209596771346
"23602",0.050148955427339
"23604",0.094677384614355
"23605",0.0146289092975305
"23606",0.0685218363916374
"23607",0.0285348774503375
"23610",0.260250903109725
"23612",0.0918081239940962
"23614",0.0625194156894817
"23615",0.031426770273626
"23620",0.0200334275042119
"23623",0.0367469070823457
"23624",0.0665685212334536
"23625",0.0505429251173288
"23627",0.0373380318162027
"23628",0.0682227436710483
"23629",0.0376353467125808
"23630",0.027214416033431
"23635",0.0685218363916374
"23636",0.0752143555214962
"23638",0.0806898753095633
"23639",0.0745820115311309
"23641",0.0372838815894657
"23642",0.0313998076439776
"23643",0.11350627984259
"23647",0.0131300172459138
"23648",0.0963386140805357
"23649",0.0518340312053097
"23651",0.0888950901684098
"23652",0.0329446960821972
"23653",0.0701803856249078
"23654",0.0637301866538398
"23657",0.0720535297967435
"23659",0.0246703369447638
"23666",0.0892041048126209
"23667",0.103369027281809
"23668",0.146771586164308
"23670",0.148388297291206
"23671",0.0910719200373034
"23672",0.0374113205295967
"23673",0.0313379120784967
"23674",0.0310513240569458
"23679",0.0514867188413351
"23680",0.0527562916615634
"23681",0.0947533675323095
"23686",0.014188489618781
"23687",0.0235447424630216
"23688",0.0514867188413351
"23689",0.0266501356026856
"23690",0.00560437527125271
"23691",0.0789135185452802
"23695",0.0204552478837998
"23698",0.0144385324725117
"23701",0.0503307222022846
"23702",0.0399136458178708
"23703",0.0696617303300755
"23707",0.0418344011811825
"23708",0.06535114588829
"23710",0.0847916339579571
"23711",0.0635662706687712
"23712",0.0077826041349217
"23713",0.0418699365495293
"23715",0.0677342178243366
"23718",0.030680221107492
"23719",0.0224110028433632
"23723",0.0119774037233389
"23724",0.0813496646944291
"23726",0.122190055811157
"23727",0.046185904023811
"23729",0.0175837544413986
"23730",0.0305224949286707
"23731",0.0517904963370881
"23732",0.0695469561298713
"23734",0.0893266659560804
"23735",0.0378606616429202
"23736",0.0790617112633302
"23737",0.0522712864892808
"23738",0.067829477441182
"23740",0.0302535936119
"23742",0.0832303219886504
"23744",0.0598575541592452
"23747",0.0910719200373034
"23750",0.0689188200410019
"23751",0.0699494328514537
"23753",0.0252090487304826
"23757",0.0877534081026574
"23759",0.149545285859283
"23760",0.0283146234230773
"23761",0.0904867860188592
"23763",0.00907627348306286
"23764",0.057618732093681
"23766",0.094829405042602
"23767",0.108753900277632
"23769",0.0164760099961637
"23773",0.0560043851465074
"23774",0.0389404244206883
"23777",0.0457930765055432
"23778",0.0899050396056992
"23779",0.0475033552152272
"23780",0.0231206800074703
"23782",0.122570760518639
"23785",0.0502460774936314
"23787",0.154340795077099
"23788",0.05519944642054
"23791",0.0555377320419497
"23792",0.0412487989235911
"23793",0.0916087313360232
"23794",0.0755231287489629
"23795",0.0668831386461586
"23796",0.0207773083052357
"23798",0.0503307222022846
"23800",0.0813496646944291
"23808",0.0286579584588931
"23809",0.0982611403031033
"23810",0.0901445097771722
"23811",0.00561426096967239
"23812",0.0252962995176292
"23813",0.0283146234230773
"23815",0.0200856854554381
"23819",0.00749380963665075
"23821",0.00783065119560912
"23822",0.0089519855508402
"23825",0.0769397239429705
"23827",0.0437209866210873
"23830",0.09026823492615
"23832",0.0148217585535764
"23834",0.0543279044977692
"23835",0.027951196349523
"23838",0.0547712741210385
"23839",0.0701803856249078
"23841",0.0774636320871382
"23845",0.0313379120784967
"23847",0.09361933973292
"23850",0.0145906371271191
"23856",0.0170603546014137
"23858",0.0346813550624899
"23862",0.0173450066465095
"23864",0.140697386015462
"23865",0.0163757925426377
"23866",0.0272543556286838
"23867",0.0346547754312781
"23871",0.366725968860241
"23872",0.241083403615393
"23875",0.0358786585121119
"23877",0.0367595342080279
"23878",0.118503631376018
"23880",0.0264896995078142
"23881",0.0437209866210873
"23884",0.0313998076439776
"23885",0.0701803856249078
"23886",0.0930195136329457
"23888",0.00522420204020775
"23890",0.0555842321719995
"23891",0.106111004631066
"23892",0.0387419300293973
"23894",0.0775269832111827
"23896",0.0274500006886735
"23897",0.0655137139238897
"23899",0.0704120432074155
"23901",0.0503307222022846
"23902",0.163724780546464
"23903",0.0572349992335602
"23905",0.0237165358317234
"23907",0.0603732012659981
"23911",0.0142755153716057
"23915",0.0372108328779048
"23916",0.111972910579354
"23917",0.0144385324725117
"23918",0.0275447884461857
"23922",0.0416925479306465
"23924",0.0306538787095234
"23925",0.363644485025388
"23927",0.0803618142942873
"23928",0.0441303510264004
"23929",0.00754672154091264
"23932",0.0552132549503216
"23941",0.00923138294204271
"23944",0.0668996629783998
"23947",0.112405070821742
"23950",0.0504028292839551
"23954",0.0692036825781388
"23955",0.11350627984259
"23956",0.0205620545475223
"23961",0.0801002423820793
"23962",0.064490436394665
"23963",0.0769585279655876
"23966",0.0193274289049008
"23967",0.0718168889052381
"23968",0.118531289166779
"23971",0.0369040638869346
"23972",0.0695469561298713
"23974",0.0692036825781388
"23975",0.241602396691844
"23976",0.0801655623996156
"23977",0.0804928923786351
"23978",0.0521704648692372
"23980",0.0365279686463074
"23984",0.0859264214605318
"23985",0.0134201972107159
"23989",0.0149778390010881
"23992",0.038874151441431
"23993",0.0348419897219041
"23994",0.0378606616429202
"23995",0.173664095143356
"23996",0.0711698193345438
"23999",0.071345757042258
"24001",0.0485812474734837
"24004",0.0138057290106389
"24005",0.0448081160402914
"24006",0.249897086429045
"24007",0.11611792930623
"24011",0.0671767818650294
"24014",0.0680145417100782
"24015",0.0105087180141422
"24021",0.0919781135956896
"24024",0.0377317520536469
"24025",0.0279271296149577
